MM: DD: YYYY hh: mm: ss, Seconds, filename, calibration factor, output_value, lux, range, grams, mouseIn, tareCount, batteryLevel
10 / 22 / 2021 18: 05: 22, 7838.73, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.25, 122, 225, 4.13
10 / 22 / 2021 18: 05: 23, 7839.48, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.17, 122, 225, 4.13
10 / 22 / 2021 18: 05: 24, 7840.24, scale053.txt, -4320.00, 0.00, 1.79, 255, 0.22, 122, 225, 4.13
10 / 22 / 2021 18: 05: 25, 7841.10, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.19, 122, 226, 4.13
10 / 22 / 2021 18: 05: 25, 7841.86, scale053.txt, -4320.00, 0.00, 1.92, 255, 0.04, 122, 226, 4.13
10 / 22 / 2021 18: 05: 26, 7842.63, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.00, 122, 226, 4.13
10 / 22 / 2021 18: 05: 27, 7843.39, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.03, 122, 226, 4.14
10 / 22 / 2021 18: 05: 28, 7844.15, scale053.txt, -4320.00, 0.00, 1.92, 255, 0.00, 122, 226, 4.13
10 / 22 / 2021 18: 05: 29, 7844.90, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.05, 122, 226, 4.13
10 / 22 / 2021 18: 05: 29, 7845.66, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.06, 122, 226, 4.12
10 / 22 / 2021 18: 05: 30, 7846.42, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.01, 122, 226, 4.13
10 / 22 / 2021 18: 05: 31, 7847.18, scale053.txt, -4320.00, 0.00, 1.92, 255, 0.02, 122, 226, 4.13
10 / 22 / 2021 18: 05: 32, 7847.94, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.00, 122, 226, 4.13
10 / 22 / 2021 18: 05: 32, 7848.69, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.01, 122, 226, 4.14
10 / 22 / 2021 18: 05: 33, 7849.45, scale053.txt, -4320.00, 0.00, 1.79, 255, 0.10, 122, 226, 4.13
10 / 22 / 2021 18: 05: 34, 7850.21, scale053.txt, -4320.00, 0.00, 1.66, 255, 0.01, 122, 226, 4.13
10 / 22 / 2021 18: 05: 35, 7850.97, scale053.txt, -4320.00, 0.00, 1.54, 255, 0.08, 122, 226, 4.13
10 / 22 / 2021 18: 05: 35, 7851.73, scale053.txt, -4320.00, 0.00, 1.66, 255, 0.00, 122, 226, 4.13
10 / 22 / 2021 18: 05: 36, 7852.48, scale053.txt, -4320.00, 0.00, 1.92, 255, 0.04, 122, 226, 4.12
10 / 22 / 2021 18: 05: 37, 7853.24, scale053.txt, -4320.00, 0.00, 1.92, 255, 0.00, 122, 226, 4.12
10 / 22 / 2021 18: 05: 38, 7854.00, scale053.txt, -4320.00, 0.00, 1.92, 255, 0.00, 122, 226, 4.14
10 / 22 / 2021 18: 05: 38, 7854.76, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.02, 122, 226, 4.13
10 / 22 / 2021 18: 05: 39, 7855.52, scale053.txt, -4320.00, 0.00, 1.92, 255, 0.05, 122, 226, 4.13
10 / 22 / 2021 18: 05: 40, 7856.27, scale053.txt, -4320.00, 0.00, 1.92, 255, 0.07, 122, 226, 4.14
10 / 22 / 2021 18: 05: 41, 7857.03, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.07, 122, 226, 4.13
10 / 22 / 2021 18: 05: 41, 7857.79, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.00, 122, 226, 4.12
10 / 22 / 2021 18: 05: 42, 7858.55, scale053.txt, -4320.00, 511.00, 0.77, 92, 25.68, 123, 226, 4.14
10 / 22 / 2021 18: 05: 43, 7859.31, scale053.txt, -4320.00, 491.00, 0.96, 105, 24.56, 123, 226, 4.14
10 / 22 / 2021 18: 05: 44, 7860.07, scale053.txt, -4320.00, 470.00, 1.79, 255, 23.18, 123, 226, 4.13
10 / 22 / 2021 18: 05: 44, 7860.82, scale053.txt, -4320.00, 491.00, 1.92, 255, 24.86, 123, 226, 4.14
10 / 22 / 2021 18: 05: 45, 7861.58, scale053.txt, -4320.00, 470.00, 1.98, 255, 23.40, 123, 226, 4.13
10 / 22 / 2021 18: 05: 46, 7862.34, scale053.txt, -4320.00, 389.00, 1.98, 255, 19.58, 123, 226, 4.13
10 / 22 / 2021 18: 05: 47, 7863.10, scale053.txt, -4320.00, 491.00, 1.98, 255, 24.18, 123, 226, 4.12
10 / 22 / 2021 18: 05: 48, 7863.88, scale053.txt, -4320.00, 491.00, 1.98, 255, 24.80, 123, 226, 4.13
10 / 22 / 2021 18: 05: 48, 7864.64, scale053.txt, -4320.00, 532.00, 1.98, 255, 26.39, 123, 226, 4.13
10 / 22 / 2021 18: 05: 49, 7865.40, scale053.txt, -4320.00, 286.00, 1.92, 255, 14.97, 123, 226, 4.13
10 / 22 / 2021 18: 05: 50, 7866.16, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.00, 123, 226, 4.13
10 / 22 / 2021 18: 05: 51, 7866.92, scale053.txt, -4320.00, 0.00, 1.98, 255, 0.12, 123, 226, 4.13
10 / 22 / 2021 18: 05: 51, 7867.67, scale053.txt, -4320.00, 0.00, 1.98, 255, 0.19, 123, 226, 4.13
10 / 22 / 2021 18: 05: 52, 7868.43, scale053.txt, -4320.00, 0.00, 1.98, 255, 0.07, 123, 226, 4.13
10 / 22 / 2021 18: 05: 53, 7869.19, scale053.txt, -4320.00, 0.00, 1.98, 255, 0.04, 123, 226, 4.13
10 / 22 / 2021 18: 05: 54, 7869.95, scale053.txt, -4320.00, 0.00, 1.98, 255, 0.05, 123, 226, 4.12
10 / 22 / 2021 18: 05: 54, 7870.71, scale053.txt, -4320.00, 409.00, 1.98, 255, 20.88, 123, 226, 4.13
10 / 22 / 2021 18: 05: 55, 7871.57, scale053.txt, -4320.00, 450.00, 1.98, 255, 22.62, 123, 227, 4.13
10 / 22 / 2021 18: 05: 56, 7872.33, scale053.txt, -4320.00, 61.00, 1.98, 255, 3.47, 123, 227, 4.12
10 / 22 / 2021 18: 05: 57, 7873.08, scale053.txt, -4320.00, 20.00, 1.98, 255, 1.07, 123, 227, 4.14
10 / 22 / 2021 18: 05: 57, 7873.84, scale053.txt, -4320.00, 0.00, 1.98, 255, 0.00, 123, 227, 4.13
10 / 22 / 2021 18: 05: 58, 7874.60, scale053.txt, -4320.00, 0.00, 1.98, 255, 0.00, 123, 227, 4.13
10 / 22 / 2021 18: 05: 59, 7875.36, scale053.txt, -4320.00, 0.00, 1.98, 255, 0.00, 123, 227, 4.13
10 / 22 / 2021 18: 06: 00, 7876.11, scale053.txt, -4320.00, 0.00, 1.98, 255, 0.00, 123, 227, 4.12
10 / 22 / 2021 18: 06: 01, 7876.87, scale053.txt, -4320.00, 0.00, 1.98, 255, 0.00, 123, 227, 4.13
10 / 22 / 2021 18: 06: 01, 7877.63, scale053.txt, -4320.00, 0.00, 1.98, 255, 0.00, 123, 227, 4.13
10 / 22 / 2021 18: 06: 02, 7878.39, scale053.txt, -4320.00, 0.00, 1.98, 255, 0.00, 123, 227, 4.13
10 / 22 / 2021 18: 06: 03, 7879.15, scale053.txt, -4320.00, 0.00, 1.98, 255, 0.00, 123, 227, 4.13
10 / 22 / 2021 18: 06: 04, 7879.90, scale053.txt, -4320.00, 0.00, 1.98, 255, 0.00, 123, 227, 4.12
10 / 22 / 2021 18: 06: 04, 7880.66, scale053.txt, -4320.00, 0.00, 1.98, 255, 0.00, 123, 227, 4.14
10 / 22 / 2021 18: 06: 05, 7881.42, scale053.txt, -4320.00, 0.00, 1.98, 255, 0.00, 123, 227, 4.13
10 / 22 / 2021 18: 06: 06, 7882.18, scale053.txt, -4320.00, 0.00, 1.98, 255, 0.00, 123, 227, 4.13
10 / 22 / 2021 18: 06: 07, 7882.94, scale053.txt, -4320.00, 20.00, 1.98, 255, 1.43, 123, 227, 4.13
10 / 22 / 2021 18: 06: 07, 7883.69, scale053.txt, -4320.00, 61.00, 1.98, 255, 3.88, 123, 227, 4.13
10 / 22 / 2021 18: 06: 08, 7884.45, scale053.txt, -4320.00, 0.00, 1.98, 255, 0.01, 123, 227, 4.13
10 / 22 / 2021 18: 06: 09, 7885.21, scale053.txt, -4320.00, 0.00, 1.98, 255, 0.00, 123, 227, 4.14
10 / 22 / 2021 18: 06: 10, 7885.97, scale053.txt, -4320.00, 0.00, 1.98, 255, 0.00, 123, 227, 4.13
10 / 22 / 2021 18: 06: 10, 7886.72, scale053.txt, -4320.00, 102.00, 1.98, 255, 5.71, 123, 227, 4.13
10 / 22 / 2021 18: 06: 11, 7887.48, scale053.txt, -4320.00, 0.00, 1.98, 255, 0.81, 123, 227, 4.13
10 / 22 / 2021 18: 06: 12, 7888.24, scale053.txt, -4320.00, 0.00, 1.98, 255, 0.00, 123, 227, 4.13
10 / 22 / 2021 18: 06: 13, 7889.00, scale053.txt, -4320.00, 0.00, 1.92, 255, 0.00, 123, 227, 4.13
10 / 22 / 2021 18: 06: 13, 7889.76, scale053.txt, -4320.00, 102.00, 1.92, 255, 5.71, 123, 227, 4.13
10 / 22 / 2021 18: 06: 14, 7890.51, scale053.txt, -4320.00, 0.00, 1.98, 255, 0.95, 123, 227, 4.13
10 / 22 / 2021 18: 06: 15, 7891.27, scale053.txt, -4320.00, 0.00, 1.86, 255, 0.00, 123, 227, 4.12
10 / 22 / 2021 18: 06: 16, 7892.03, scale053.txt, -4320.00, 122.00, 1.79, 255, 6.12, 123, 227, 4.13
